name,company,city,salary,exp,edu,details
Java/C++转Erlang,方块游戏,广州,4-7K,1年以内,大专,"职位职责：
1、使用Erlang语言进行游戏服务端开发。
2、与策划良好沟通，在主技术的指导下按要求高效率的完成游戏系统功能。
职位要求：
1、大专及以上学历，接受应届生，熟悉任一门服务端编程语言，如java,c++,erlang,php等（熟悉C++、erlang开发者优先）；
2、逻辑思维清晰、态度端正，善于沟通。
3、能坚持编写高质量，高效率代码。
4、热爱游戏，热爱游戏开发，学习能力强，喜欢挑战自我，追求进步。
                            "
C++服务端工程师,游雁游戏,广州,15-20K,3-5年,大专,"岗位职责：
1、 参与各底层通信、数据、基础流程框架的开发； 
2、 负责游戏各功能以及模块的实现； 
3、 程序性能优化； 
4、 参与书写各种用于向策划、测试、运维、GM以及游戏运营商提供的技术参数、操作说明文档；
岗位要求：
1、大专以上学历，3年左右游戏开发经验
2、有C++,LUA开发经验，熟练skynet开发技术；
3、了解linux编程，熟悉TCP/IP协议及网络编程；
4、踏实肯干，团队协作能力强，热爱游戏，热衷游戏开发，乐于接受有挑战性的任务；
5、有网络游戏服务器端（mmorpg）开发经验者优先。
                            "
C++高级开发工程师,高新兴科技集团,广州,13-26K,经验不限,本科,"岗位需求
1. 本科以上学历，计算机、软件等相关专业；
2. 3年以上c/c++开发经验，熟悉常见数据结构和算法.
3. 深刻理解面向对象思想，熟悉常用的OOP工具 ,有大规模高并发访问平台的开发经验。
4. 熟悉分布式系统的设计和应用，熟悉分布式、缓存、消息、负载均衡等机制和实现 。
5. 熟悉http,rtp/rtcp,rtsp,sdp,webrtc、rtmp或其他种流媒体网络传输协议优先。
岗位职责
1. 负责/参与技术架构设计、重构、优化，根据业务规划及技术规划制定架构方案；
2. 负责/参与平台系统的架构设计和系统设计、详细设计；
3. 主导/参与技术难题攻关；
4. 核心功能的架构与代码编写，开发与维护系统公用核心模块；
                            "
C++开发工程师,广州新科佳都,广州,8-12K,1-3年,本科,"岗位职责：
1、负责设备模块业务软件的设计与开发；
2、能根据需求独立的完成功能模块的设计开发工作；
3、负责相关开发文档的编写.
任职资格：
1、本科以上学历；计算机相关专业，2年以上Linux开发经验；
2、熟悉C/C++语言，熟悉面向对象编程，熟悉Linux下多线程、网络编程、内存管理等；
3、熟悉gcc/g++开发环境，熟练掌握gcc,gdb,makefile等开发工具；
4、熟悉socket编程，对tcp/ip协议有一定的理解；
5、熟悉串口编程；
6、熟悉票卡开发规范，了解PBOC2.0/3.0规范，熟悉APDU指令，具备CPU卡、SAM卡开发经验；
7、具有较强的技术文档写作能力，能高质量完成开发、设计相关技术文档的编写工作；
8、具备良好的学习能力和沟通能力，工作认真踏实，责任心强.
                            "
C++开发工程师,鼎捷软件,广州,6-8K,应届生,本科,"岗位职责：
1、负责公司产品开发，编写相关开发文档，完成功能应用的基础测试。
2、完成所负责开发模块的详细设计和文档编写。
3、完成所负责开发模块的代码维护工作，并对存在的应用做优化。
4、协助完成项目验收工作。
任职要求：
1、本科及以上学历；计算机相关专业优先；
2、具有Java或C/C++实际开发工作经验，能独立完成项目开发；
3、掌握数据库技术，有数据库如：MySQL、Oracle等开发的经验；
4、具备良好的软件编程习惯，能编写相应的开发文档，熟悉开发工作相关流程；
5、良好的沟通及团队协作能力、执行力，具备较好的心理素质；
工作地点：广州市天河区翰景路1号金星大厦20F
                            "
C++,北京海量数据,广州,10-15K,1年以内,本科,"[地点] 广州市天河区天河区建业路华翠街 54-58 号粤和楼
[基本条件]&nbsp;
A.基础扎实,熟练掌握数据结构和算法
B.熟悉 C/C++语言开发
C.熟悉一种或多种主流数据库的体系结构和使用.
加分项:有数据库内核研发经验.
岗位内容：
1、根据产品开发进度和任务分配，完成相应模块的设计、开发、编程任务；
2、负责数据分析和处理算法的研发、集成和测试；
3、分析系统性能瓶颈，对系统进行性能优化和调整。
招聘要求
1、基础素质：
大学本科或以上学历，计算机相关专业；
为人正直负责，具有良好的沟通能力和团队精神；
有较强的自学能力和逻辑分析能力，能够独立分析并解决问题。
2、专业技能：
2 年以上 C/C++研发经验研发经验，基础扎实；
熟悉 Linux 操作系统和至少一种主流的数据库；
熟练掌握数据结构以及常用算法；
熟悉网络、多线程、进程间通讯、数据库和内存管理等方面编程。
                            "
C++开发工程师,BIGO,广州,25-50K,5-10年,本科,"岗位职责：
1、公司短视频和直播业务后台的设计和开发工作；
2、负责高并发下，业务系统的调优和容灾工作，使系统达到高可用、高可靠、高安全；
3、负责参与相关产品需求讨论与产品系统架构的设计和优化工作。
岗位要求：
1、本科以上学历，具备Unix/Linux下C/C++ 2年以上开发经验；
2、熟悉TCP/IP协议，进程间通讯编程；
3、熟悉Unix/Linux操作系统原理，shell命令，常用工具；
4、熟悉Mysql等数据库管理、开发,SQL调优；
5、要求熟悉C++，全面的软件知识结构(操作系统、软件工程、设计模式、数据结构)；
6、具备良好的分析解决问题能力，能独立承担任务和有系统进度把控能力；
7、责任心强，良好的对外沟通和团队协作能力，主动，好学；
                            "
c/c++工程师,聚百洲乐器,广州,9-13K,1-3年,大专,"岗位职责：
1.android和ios动态库 c和c++模块开发。熟悉cmake。
2.负责相关模块性能分析及改进，保证系统稳定性，提升性能。
3.配合同事调试相关模块，参与产品设计讨论。
4.负责相关技术文档和开发过程相关文档的编写。
任职资格：
1.本科及以上学历，计算机、相关专业，2年及以上工作经验。
2.扎实的C/C++语言基础，精通ffmpeg库，视频处理，直播，视频通话相关开发优先。
3.linux下丰富的C/C++编程和调试经验，熟悉各类算法和数据结构，精通musescore和qt库的优先。
4.思路清晰，思维敏捷，有快速的学习能力，对技术有强烈兴趣；
5.人品正直，有良好的团队合作及抗压能力，有强烈的主人翁意识推进项目进展。
                            "
C++青少儿讲师,傲梦网络科技,广州,6-11K,经验不限,本科,"【工作职责】：
1. 根据学员情况，制定学员个性化教案；
2. 按照公司要求，进行“在线1对1 ”授课；
3. 定期汇报备课情况和教学进度，积极反馈学员上课情况。
【任职要求】：
1. 全日制本科以上学历，计算机或教育相关专业，985、211院校优先，有教师资格证的优先；
2. 工作经验一年以上，有教育、培训、互联网行业、机器人、STEAM、K12、少儿编程教育工作经验优先；
3. 具备抽象编程语言能力，至少掌握一门编程语言，如Ｃ++、Ｃ语言、JAVA、Python、C#等，熟悉Ｃ++、Ｃ语言、了解NOIP、ACM优先；
4. 形象气质佳、普通话标准，有责任心，有亲和力，热爱教育事业、喜欢与小朋友沟通，有良好的沟通能力。
（提供带薪培训）
                            "
C++转erlang,盛赫游戏,广州,4-8K,经验不限,大专,"1.负责游戏erlang后端的开发、维护、优化；
2.根据需求和总体设计做模块概要设计和详细设计；
3.服务端软件开发的编码和调试、单元测试工作。
岗位要求：
1、会C++或者Java语言，并且接受转做erlang服务端开发；
2、自学能力较好，因为需要转做erlang；
3、良好的沟通能力及团队协作能力，具有很强的责任心，能承受较大的工作压力；
4、优先考虑C++/java相关应届生。
                            "
C++服务端开工程师,广州兄弟玩,广州,4-6K,经验不限,大专,"岗位职责：
1. 根据策划给出的文档负责游戏功能系统的服务端开发工作，并完成相应技术文档；
2. 主动跟进与处理所负责模块的bug；
3. 开发相关服务端辅助工具；
4. 协助组长对服务端相关的维护性工作；
5. 按时完成上级主管交予的各项任务；
6. 不断学习与研究最新的技术。
岗位要求：
1.半年实际使用C/C++经验，游戏行业背景，接受优秀应届生；
2. 熟悉面向对象编程，了解设计模式；
3. 熟悉各种算法和数据结构，熟悉使用stl和boost库；
4. 熟悉tcp/ip协议，熟悉多线程相关知识；
5. 熟悉linux shell编程；
6. 熟悉json格式；
7. 熟悉mongodb者优先；
8. 了解python编程,了解webpy库甚佳；
9. 有良好的沟通能力和团队合作意识；
10. 具有较强的解决问题的能力及自主学习能力，良好的逻辑思维能力；
11. 有丰富网络游戏经验、热爱网游者优先。
                            "
服务器开发（C++）,网易游戏,广州,15-30K,1-3年,本科,"岗位职责：
1.负责服务器端维护与开发； 
2.对服务器框架的优化与扩展；
3.玩法需求开发和迭代。
任职要求：
1.本科及以上学历，2年以上手游服务端开发经历；
2.熟练掌握C++/Python；
3.熟练掌握常用数据结构与算法优先；
4.有线上游戏维护经验者优先；
5.善于沟通，有团队合作精神，对待工作有责任心；
6.良好的的代码风格和编程习惯，热爱游戏，能承受压力
                            "
